order_item_id,order_id,product_id,quantity,unit_price
ITEM0026036,ORD004887,PROD0166,5,71.6
ITEM0026037,ORD001725,PROD0120,2,63.74
ITEM0026038,ORD014246,PROD0128,2,324.67
ITEM0026039,ORD001248,PROD0399,1,205.49
ITEM0026040,ORD008040,PROD0414,2,34.45
ITEM0026041,ORD004958,PROD0327,1,490.71
ITEM0026042,ORD007223,PROD0283,4,311.5
ITEM0026043,ORD000117,PROD0456,5,91.55
ITEM0026044,ORD014133,PROD0291,3,487.41
ITEM0026045,ORD011213,PROD0425,4,228.25
ITEM0026046,ORD012986,PROD0437,1,201.99
ITEM0026047,ORD002343,PROD0061,2,83.91
ITEM0026048,ORD002143,PROD0125,3,226.11
ITEM0026049,ORD000784,PROD0231,5,277.2
ITEM0026050,ORD008717,PROD0125,1,226.11
ITEM0026051,ORD014456,PROD0479,5,178.19
ITEM0026052,ORD007004,PROD0254,3,295.48
ITEM0026053,ORD011636,PROD0045,5,14.37
ITEM0026054,ORD005219,PROD0414,2,34.45
ITEM0026055,ORD003954,PROD0091,3,289.25
ITEM0026056,ORD000694,PROD0129,3,475.95
ITEM0026057,ORD001271,PROD0417,1,60.69
ITEM0026058,ORD003730,PROD0462,4,354.39
ITEM0026059,ORD009468,PROD0379,2,217.47
ITEM0026060,ORD000178,PROD0391,1,193.03
ITEM0026061,ORD013597,PROD0363,3,244.27
ITEM0026062,ORD004307,PROD0190,2,386.75
ITEM0026063,ORD012932,PROD0406,3,329.88
ITEM0026064,ORD008960,PROD0307,3,88.58
ITEM0026065,ORD010687,PROD0325,1,114.44
ITEM0026066,ORD003877,PROD0341,2,184.1
ITEM0026067,ORD011556,PROD0055,5,35.63
ITEM0026068,ORD006292,PROD0114,3,247.62
ITEM0026069,ORD008654,PROD0031,3,123.31
ITEM0026070,ORD002067,PROD0310,1,222.83
ITEM0026071,ORD010759,PROD0027,5,276.06
ITEM0026072,ORD004379,PROD0428,2,90.22
ITEM0026073,ORD008308,PROD0335,5,457.3
ITEM0026074,ORD003486,PROD0087,2,113.63
ITEM0026075,ORD003661,PROD0060,2,434.16
ITEM0026076,ORD006753,PROD0309,5,180.78
ITEM0026077,ORD009853,PROD0401,1,249.05
ITEM0026078,ORD012542,PROD0222,5,419.08
ITEM0026079,ORD003298,PROD0292,1,178.74
ITEM0026080,ORD014116,PROD0322,1,247.7
ITEM0026081,ORD013412,PROD0258,5,338.66
ITEM0026082,ORD000024,PROD0353,3,48.59
ITEM0026083,ORD000064,PROD0117,4,461.58
ITEM0026084,ORD001275,PROD0113,1,44.05
ITEM0026085,ORD014818,PROD0276,1,124.3
ITEM0026086,ORD004705,PROD0010,2,338.83
ITEM0026087,ORD009369,PROD0453,3,496.95
ITEM0026088,ORD013142,PROD0058,2,25.58
ITEM0026089,ORD003723,PROD0465,5,455.5
ITEM0026090,ORD009153,PROD0303,3,166.03
ITEM0026091,ORD011046,PROD0191,5,362.2
ITEM0026092,ORD000860,PROD0243,5,213.81
ITEM0026093,ORD003417,PROD0167,3,242.93
ITEM0026094,ORD004752,PROD0062,5,16.3
ITEM0026095,ORD012719,PROD0210,5,97.1
ITEM0026096,ORD008073,PROD0060,4,434.16
ITEM0026097,ORD005909,PROD0329,3,277.77
ITEM0026098,ORD006542,PROD0074,4,47.88
ITEM0026099,ORD004833,PROD0288,5,372.01
ITEM0026100,ORD007701,PROD0447,3,26.9
ITEM0026101,ORD000682,PROD0039,4,52.17
ITEM0026102,ORD008981,PROD0146,1,49.89
ITEM0026103,ORD011586,PROD0024,3,98.82
ITEM0026104,ORD002451,PROD0002,5,85.3
ITEM0026105,ORD007956,PROD0144,5,68.74
ITEM0026106,ORD005123,PROD0463,3,386.61
ITEM0026107,ORD010579,PROD0435,3,42.82
ITEM0026108,ORD013199,PROD0340,1,221.61
ITEM0026109,ORD000658,PROD0054,4,274.39
ITEM0026110,ORD012182,PROD0184,5,147.76
ITEM0026111,ORD013113,PROD0360,4,316.39
ITEM0026112,ORD007901,PROD0495,1,378.3
ITEM0026113,ORD004411,PROD0062,5,16.3
ITEM0026114,ORD000827,PROD0488,3,98.84
ITEM0026115,ORD011537,PROD0327,5,490.71
ITEM0026116,ORD008074,PROD0338,5,385.11
ITEM0026117,ORD000111,PROD0473,2,286.06
ITEM0026118,ORD006358,PROD0333,2,323.05
ITEM0026119,ORD011281,PROD0188,1,53.0
ITEM0026120,ORD003162,PROD0203,2,14.7
ITEM0026121,ORD003310,PROD0101,3,423.5
ITEM0026122,ORD014967,PROD0456,1,91.55
ITEM0026123,ORD006822,PROD0347,4,494.42
ITEM0026124,ORD009267,PROD0020,4,321.2
ITEM0026125,ORD012156,PROD0376,5,420.19
ITEM0026126,ORD006356,PROD0064,5,188.19
ITEM0026127,ORD001897,PROD0127,4,119.42
ITEM0026128,ORD001507,PROD0098,3,468.58
ITEM0026129,ORD011776,PROD0324,2,191.15
ITEM0026130,ORD002107,PROD0207,5,87.1
ITEM0026131,ORD002037,PROD0461,1,460.61
ITEM0026132,ORD002406,PROD0433,4,30.09
ITEM0026133,ORD006666,PROD0086,2,464.54
ITEM0026134,ORD002337,PROD0282,5,154.63
ITEM0026135,ORD004823,PROD0242,3,447.26
ITEM0026136,ORD007545,PROD0436,2,435.08
ITEM0026137,ORD002207,PROD0061,3,83.91
ITEM0026138,ORD011290,PROD0255,1,165.3
ITEM0026139,ORD011661,PROD0009,3,135.75
ITEM0026140,ORD006032,PROD0005,4,461.18
ITEM0026141,ORD010020,PROD0158,4,220.81
ITEM0026142,ORD007901,PROD0260,5,468.52
ITEM0026143,ORD000727,PROD0159,2,209.42
ITEM0026144,ORD014284,PROD0270,5,371.79
ITEM0026145,ORD011812,PROD0281,1,96.96
ITEM0026146,ORD002093,PROD0113,5,44.05
ITEM0026147,ORD008217,PROD0284,3,193.88
ITEM0026148,ORD004464,PROD0399,2,205.49
ITEM0026149,ORD013720,PROD0112,4,228.5
ITEM0026150,ORD000219,PROD0451,4,15.5
ITEM0026151,ORD013281,PROD0479,5,178.19
ITEM0026152,ORD014227,PROD0333,2,323.05
ITEM0026153,ORD009665,PROD0265,4,420.74
ITEM0026154,ORD014749,PROD0066,4,104.58
ITEM0026155,ORD001117,PROD0023,1,191.77
ITEM0026156,ORD004397,PROD0304,4,320.06
ITEM0026157,ORD009918,PROD0161,3,484.26
ITEM0026158,ORD004395,PROD0412,5,184.55
ITEM0026159,ORD011793,PROD0319,2,24.5
ITEM0026160,ORD001639,PROD0392,3,319.63
ITEM0026161,ORD010172,PROD0420,1,206.22
ITEM0026162,ORD003063,PROD0123,1,210.12
ITEM0026163,ORD003550,PROD0386,1,296.39
ITEM0026164,ORD001561,PROD0280,3,184.82
ITEM0026165,ORD009825,PROD0406,2,329.88
ITEM0026166,ORD014114,PROD0335,2,457.3
ITEM0026167,ORD002729,PROD0024,3,98.82
ITEM0026168,ORD004238,PROD0254,1,295.48
ITEM0026169,ORD006000,PROD0453,2,496.95
ITEM0026170,ORD010492,PROD0347,3,494.42
ITEM0026171,ORD007481,PROD0481,4,339.48
ITEM0026172,ORD001554,PROD0437,2,201.99
ITEM0026173,ORD005012,PROD0085,5,242.29
ITEM0026174,ORD008391,PROD0209,1,497.6
ITEM0026175,ORD013086,PROD0186,4,145.82
ITEM0026176,ORD011249,PROD0035,1,366.6
ITEM0026177,ORD005277,PROD0247,4,217.16
ITEM0026178,ORD009069,PROD0439,2,275.97
ITEM0026179,ORD007234,PROD0410,4,97.05
ITEM0026180,ORD002188,PROD0302,5,417.6
ITEM0026181,ORD006037,PROD0153,2,302.35
ITEM0026182,ORD013770,PROD0213,1,467.78
ITEM0026183,ORD013858,PROD0248,2,42.24
ITEM0026184,ORD000609,PROD0139,1,207.78
ITEM0026185,ORD000070,PROD0280,4,184.82
ITEM0026186,ORD002748,PROD0078,5,146.38
ITEM0026187,ORD014165,PROD0408,3,223.99
ITEM0026188,ORD013689,PROD0329,4,277.77
ITEM0026189,ORD014008,PROD0386,2,296.39
ITEM0026190,ORD000699,PROD0006,4,226.48
ITEM0026191,ORD011192,PROD0281,2,96.96
ITEM0026192,ORD001116,PROD0337,4,169.53
ITEM0026193,ORD013114,PROD0003,4,432.63
ITEM0026194,ORD014665,PROD0133,5,254.08
ITEM0026195,ORD004309,PROD0416,2,20.17
ITEM0026196,ORD014698,PROD0304,5,320.06
ITEM0026197,ORD003914,PROD0055,4,35.63
ITEM0026198,ORD004407,PROD0221,4,139.49
ITEM0026199,ORD004816,PROD0420,2,206.22
ITEM0026200,ORD011632,PROD0292,5,178.74
ITEM0026201,ORD013139,PROD0381,3,116.72
ITEM0026202,ORD007030,PROD0119,5,433.42
ITEM0026203,ORD012576,PROD0125,4,226.11
ITEM0026204,ORD005900,PROD0409,1,429.06
ITEM0026205,ORD007832,PROD0440,5,478.97
ITEM0026206,ORD004212,PROD0412,3,184.55
ITEM0026207,ORD009642,PROD0380,1,463.74
ITEM0026208,ORD014017,PROD0419,5,31.32
ITEM0026209,ORD012975,PROD0500,1,314.26
ITEM0026210,ORD000627,PROD0141,4,467.53
ITEM0026211,ORD013227,PROD0335,4,457.3
ITEM0026212,ORD002039,PROD0369,3,365.62
ITEM0026213,ORD010538,PROD0316,2,146.69
ITEM0026214,ORD014454,PROD0283,1,311.5
ITEM0026215,ORD010977,PROD0075,3,344.33
ITEM0026216,ORD010926,PROD0262,5,72.9
ITEM0026217,ORD013046,PROD0056,4,373.97
ITEM0026218,ORD009997,PROD0155,5,193.0
ITEM0026219,ORD007670,PROD0170,2,435.9
ITEM0026220,ORD005405,PROD0478,1,442.3
ITEM0026221,ORD012674,PROD0225,3,486.05
ITEM0026222,ORD001526,PROD0038,2,123.25
ITEM0026223,ORD005759,PROD0439,1,275.97
ITEM0026224,ORD002240,PROD0019,4,416.81
ITEM0026225,ORD013096,PROD0365,2,290.25
ITEM0026226,ORD011147,PROD0214,5,152.96
ITEM0026227,ORD014643,PROD0359,3,114.9
ITEM0026228,ORD000179,PROD0141,3,467.53
ITEM0026229,ORD001532,PROD0068,3,379.12
ITEM0026230,ORD014539,PROD0262,2,72.9
ITEM0026231,ORD009183,PROD0413,2,70.85
ITEM0026232,ORD010117,PROD0094,4,47.4
ITEM0026233,ORD004023,PROD0217,2,404.97
ITEM0026234,ORD000195,PROD0445,5,349.8
ITEM0026235,ORD004790,PROD0015,5,140.01
ITEM0026236,ORD012370,PROD0140,5,165.23
ITEM0026237,ORD003166,PROD0021,4,453.46
ITEM0026238,ORD012018,PROD0338,1,385.11
ITEM0026239,ORD010645,PROD0281,3,96.96
ITEM0026240,ORD004939,PROD0294,1,202.33
ITEM0026241,ORD013261,PROD0251,5,187.61
ITEM0026242,ORD001781,PROD0325,2,114.44
ITEM0026243,ORD009293,PROD0204,3,18.38
ITEM0026244,ORD014908,PROD0049,4,239.57
ITEM0026245,ORD002627,PROD0029,2,142.99
ITEM0026246,ORD011408,PROD0446,1,416.37
ITEM0026247,ORD000538,PROD0170,1,435.9
ITEM0026248,ORD002917,PROD0278,5,315.12
ITEM0026249,ORD010330,PROD0251,4,187.61
ITEM0026250,ORD014694,PROD0488,5,98.84
ITEM0026251,ORD009615,PROD0095,4,331.11
ITEM0026252,ORD008597,PROD0304,4,320.06
ITEM0026253,ORD010428,PROD0028,3,163.86
ITEM0026254,ORD005069,PROD0239,4,489.75
ITEM0026255,ORD011686,PROD0151,1,193.03
ITEM0026256,ORD005178,PROD0053,1,318.84
ITEM0026257,ORD002066,PROD0494,1,185.26
ITEM0026258,ORD003376,PROD0370,1,115.01
ITEM0026259,ORD003392,PROD0383,2,356.57
ITEM0026260,ORD001232,PROD0383,3,356.57
ITEM0026261,ORD014069,PROD0272,5,210.59
ITEM0026262,ORD003888,PROD0444,5,294.41
ITEM0026263,ORD011083,PROD0040,2,37.18
ITEM0026264,ORD004954,PROD0119,5,433.42
ITEM0026265,ORD002921,PROD0353,2,48.59
ITEM0026266,ORD005697,PROD0039,5,52.17
ITEM0026267,ORD014560,PROD0068,5,379.12
ITEM0026268,ORD000749,PROD0262,3,72.9
ITEM0026269,ORD002810,PROD0303,4,166.03
ITEM0026270,ORD013249,PROD0139,4,207.78
ITEM0026271,ORD005552,PROD0266,2,468.87
ITEM0026272,ORD000647,PROD0287,1,52.74
ITEM0026273,ORD007358,PROD0327,3,490.71
ITEM0026274,ORD013710,PROD0398,1,124.17
ITEM0026275,ORD013417,PROD0118,3,214.72
ITEM0026276,ORD007826,PROD0187,1,113.04
ITEM0026277,ORD012941,PROD0390,2,25.96
ITEM0026278,ORD009689,PROD0485,2,56.29
ITEM0026279,ORD003021,PROD0314,3,104.06
ITEM0026280,ORD005476,PROD0116,5,138.19
ITEM0026281,ORD003582,PROD0367,3,414.67
ITEM0026282,ORD008849,PROD0018,2,358.24
ITEM0026283,ORD000631,PROD0033,4,208.96
ITEM0026284,ORD014245,PROD0414,5,34.45
ITEM0026285,ORD011953,PROD0084,1,435.05
ITEM0026286,ORD002014,PROD0476,5,268.01
ITEM0026287,ORD005073,PROD0363,3,244.27
ITEM0026288,ORD001674,PROD0001,4,204.27
ITEM0026289,ORD003152,PROD0185,3,265.45
ITEM0026290,ORD004334,PROD0337,5,169.53
ITEM0026291,ORD008930,PROD0187,4,113.04
ITEM0026292,ORD014103,PROD0410,1,97.05
ITEM0026293,ORD002703,PROD0181,3,285.67
ITEM0026294,ORD009287,PROD0146,1,49.89
ITEM0026295,ORD006819,PROD0102,5,58.35
ITEM0026296,ORD007122,PROD0024,3,98.82
ITEM0026297,ORD010938,PROD0274,3,477.58
ITEM0026298,ORD003480,PROD0167,3,242.93
ITEM0026299,ORD001063,PROD0239,4,489.75
ITEM0026300,ORD012347,PROD0207,3,87.1
ITEM0026301,ORD003017,PROD0420,4,206.22
ITEM0026302,ORD000713,PROD0090,2,229.14
ITEM0026303,ORD008225,PROD0416,3,20.17
ITEM0026304,ORD006946,PROD0212,2,68.67
ITEM0026305,ORD001559,PROD0070,1,248.86
ITEM0026306,ORD009272,PROD0091,5,289.25
ITEM0026307,ORD006902,PROD0127,3,119.42
ITEM0026308,ORD008288,PROD0072,1,194.04
ITEM0026309,ORD009621,PROD0295,2,448.2
ITEM0026310,ORD002496,PROD0086,4,464.54
ITEM0026311,ORD011478,PROD0037,4,452.67
ITEM0026312,ORD001196,PROD0038,2,123.25
ITEM0026313,ORD007433,PROD0455,1,290.7
ITEM0026314,ORD005082,PROD0457,3,448.22
ITEM0026315,ORD002900,PROD0162,1,343.89
ITEM0026316,ORD003241,PROD0240,4,398.58
ITEM0026317,ORD009039,PROD0482,3,249.51
ITEM0026318,ORD013547,PROD0412,2,184.55
ITEM0026319,ORD003130,PROD0447,2,26.9
ITEM0026320,ORD005348,PROD0457,5,448.22
ITEM0026321,ORD005589,PROD0030,2,326.46
ITEM0026322,ORD007546,PROD0230,5,16.77
ITEM0026323,ORD004247,PROD0041,2,440.14
ITEM0026324,ORD005189,PROD0378,4,204.79
ITEM0026325,ORD013820,PROD0223,4,323.13
ITEM0026326,ORD000034,PROD0264,5,330.28
ITEM0026327,ORD004760,PROD0251,3,187.61
ITEM0026328,ORD006554,PROD0264,5,330.28
ITEM0026329,ORD009800,PROD0101,1,423.5
ITEM0026330,ORD002056,PROD0462,1,354.39
ITEM0026331,ORD002922,PROD0009,5,135.75
ITEM0026332,ORD002650,PROD0235,5,200.63
ITEM0026333,ORD007915,PROD0354,3,338.13
ITEM0026334,ORD003362,PROD0153,2,302.35
ITEM0026335,ORD012980,PROD0393,4,265.9
ITEM0026336,ORD001964,PROD0064,2,188.19
ITEM0026337,ORD002395,PROD0259,5,187.7
ITEM0026338,ORD014543,PROD0358,4,270.67
ITEM0026339,ORD008530,PROD0480,4,199.87
ITEM0026340,ORD012416,PROD0027,5,276.06
ITEM0026341,ORD007618,PROD0126,4,183.4
ITEM0026342,ORD005017,PROD0499,2,158.74
ITEM0026343,ORD007177,PROD0074,4,47.88
ITEM0026344,ORD008645,PROD0066,2,104.58
ITEM0026345,ORD006771,PROD0117,2,461.58
ITEM0026346,ORD011180,PROD0338,1,385.11
ITEM0026347,ORD000388,PROD0059,4,231.07
ITEM0026348,ORD000863,PROD0168,5,378.0
ITEM0026349,ORD003884,PROD0280,3,184.82
ITEM0026350,ORD010952,PROD0151,1,193.03
ITEM0026351,ORD005734,PROD0425,2,228.25
ITEM0026352,ORD012655,PROD0253,1,169.99
ITEM0026353,ORD009257,PROD0309,1,180.78
ITEM0026354,ORD003857,PROD0305,3,491.96
ITEM0026355,ORD010365,PROD0194,5,284.62
ITEM0026356,ORD007109,PROD0061,3,83.91
ITEM0026357,ORD006419,PROD0489,2,171.92
ITEM0026358,ORD000912,PROD0064,5,188.19
ITEM0026359,ORD001853,PROD0418,5,180.31
ITEM0026360,ORD008715,PROD0283,1,311.5
ITEM0026361,ORD009858,PROD0064,1,188.19
ITEM0026362,ORD001029,PROD0367,4,414.67
ITEM0026363,ORD012771,PROD0316,5,146.69
ITEM0026364,ORD006391,PROD0291,3,487.41
ITEM0026365,ORD014656,PROD0053,3,318.84
ITEM0026366,ORD004095,PROD0200,1,182.52
ITEM0026367,ORD014353,PROD0378,4,204.79
ITEM0026368,ORD008037,PROD0256,5,309.2
ITEM0026369,ORD008381,PROD0124,1,64.7
ITEM0026370,ORD008279,PROD0071,5,188.96
ITEM0026371,ORD010934,PROD0442,1,240.46
ITEM0026372,ORD014635,PROD0141,4,467.53
ITEM0026373,ORD013311,PROD0460,5,121.78
ITEM0026374,ORD008786,PROD0115,1,239.78
ITEM0026375,ORD003749,PROD0077,4,120.13
ITEM0026376,ORD012483,PROD0309,2,180.78
ITEM0026377,ORD005922,PROD0017,3,25.74
ITEM0026378,ORD004312,PROD0185,4,265.45
ITEM0026379,ORD004603,PROD0316,4,146.69
ITEM0026380,ORD012482,PROD0399,5,205.49
ITEM0026381,ORD014804,PROD0078,5,146.38
ITEM0026382,ORD013896,PROD0375,2,147.26
ITEM0026383,ORD011885,PROD0403,3,67.28
ITEM0026384,ORD005628,PROD0163,3,164.45
ITEM0026385,ORD001771,PROD0146,4,49.89
ITEM0026386,ORD006044,PROD0017,3,25.74
ITEM0026387,ORD003002,PROD0340,2,221.61
ITEM0026388,ORD003614,PROD0153,1,302.35
ITEM0026389,ORD001852,PROD0293,1,327.63
ITEM0026390,ORD012470,PROD0407,5,123.75
ITEM0026391,ORD011083,PROD0151,1,193.03
ITEM0026392,ORD010069,PROD0459,2,102.93
ITEM0026393,ORD006580,PROD0046,4,102.43
ITEM0026394,ORD002353,PROD0212,5,68.67
ITEM0026395,ORD010075,PROD0135,2,483.53
ITEM0026396,ORD013741,PROD0087,1,113.63
ITEM0026397,ORD008026,PROD0318,2,371.99
ITEM0026398,ORD003125,PROD0407,5,123.75
ITEM0026399,ORD010676,PROD0091,4,289.25
ITEM0026400,ORD014528,PROD0213,4,467.78
ITEM0026401,ORD011990,PROD0149,4,27.24
ITEM0026402,ORD008486,PROD0314,3,104.06
ITEM0026403,ORD014151,PROD0480,2,199.87
ITEM0026404,ORD000004,PROD0434,2,441.35
ITEM0026405,ORD009521,PROD0156,3,374.01
ITEM0026406,ORD014787,PROD0101,5,423.5
ITEM0026407,ORD008345,PROD0066,5,104.58
ITEM0026408,ORD003669,PROD0349,1,91.87
ITEM0026409,ORD005184,PROD0370,5,115.01
ITEM0026410,ORD010867,PROD0009,5,135.75
ITEM0026411,ORD006168,PROD0035,4,366.6
ITEM0026412,ORD013377,PROD0486,2,103.47
ITEM0026413,ORD010292,PROD0231,4,277.2
ITEM0026414,ORD010419,PROD0367,2,414.67
ITEM0026415,ORD005362,PROD0061,2,83.91
ITEM0026416,ORD000882,PROD0068,2,379.12
ITEM0026417,ORD013557,PROD0382,1,349.75
ITEM0026418,ORD000327,PROD0470,4,309.38
ITEM0026419,ORD000025,PROD0279,3,85.57
ITEM0026420,ORD001006,PROD0390,3,25.96
ITEM0026421,ORD008901,PROD0100,1,429.74
ITEM0026422,ORD014642,PROD0468,4,485.76
ITEM0026423,ORD008844,PROD0499,1,158.74
ITEM0026424,ORD009444,PROD0453,1,496.95
ITEM0026425,ORD004628,PROD0396,4,280.97
ITEM0026426,ORD000182,PROD0315,5,273.32
ITEM0026427,ORD014748,PROD0321,3,209.69
ITEM0026428,ORD000690,PROD0167,3,242.93
ITEM0026429,ORD000787,PROD0297,2,128.4
ITEM0026430,ORD009967,PROD0003,2,432.63
ITEM0026431,ORD011766,PROD0126,3,183.4
ITEM0026432,ORD002036,PROD0042,4,486.91
ITEM0026433,ORD014262,PROD0171,1,199.61
ITEM0026434,ORD012646,PROD0120,1,63.74
ITEM0026435,ORD005182,PROD0213,1,467.78
ITEM0026436,ORD014707,PROD0194,4,284.62
ITEM0026437,ORD008967,PROD0096,4,249.33
ITEM0026438,ORD012543,PROD0285,4,203.09
ITEM0026439,ORD009540,PROD0175,4,404.56
ITEM0026440,ORD009047,PROD0476,4,268.01
ITEM0026441,ORD002653,PROD0225,4,486.05
ITEM0026442,ORD003043,PROD0410,2,97.05
ITEM0026443,ORD008528,PROD0253,4,169.99
ITEM0026444,ORD001705,PROD0143,3,66.09
ITEM0026445,ORD014674,PROD0301,2,181.01
ITEM0026446,ORD003045,PROD0474,2,47.34
ITEM0026447,ORD013791,PROD0201,2,306.97
ITEM0026448,ORD012204,PROD0317,4,151.6
ITEM0026449,ORD003071,PROD0469,1,189.44
ITEM0026450,ORD008506,PROD0404,5,254.5
ITEM0026451,ORD006283,PROD0305,4,491.96
ITEM0026452,ORD005527,PROD0283,5,311.5
ITEM0026453,ORD007511,PROD0234,3,281.19
ITEM0026454,ORD008460,PROD0193,4,109.61
ITEM0026455,ORD001475,PROD0265,4,420.74
ITEM0026456,ORD007508,PROD0380,5,463.74
ITEM0026457,ORD005591,PROD0442,3,240.46
ITEM0026458,ORD005411,PROD0307,2,88.58
ITEM0026459,ORD003681,PROD0422,2,181.44
ITEM0026460,ORD014843,PROD0084,3,435.05
ITEM0026461,ORD012226,PROD0377,2,325.63
ITEM0026462,ORD007168,PROD0147,5,347.33
ITEM0026463,ORD002476,PROD0172,5,181.42
ITEM0026464,ORD005301,PROD0267,3,165.53
ITEM0026465,ORD003307,PROD0382,2,349.75
ITEM0026466,ORD001829,PROD0334,2,103.45
ITEM0026467,ORD009496,PROD0217,4,404.97
ITEM0026468,ORD013311,PROD0076,2,182.24
ITEM0026469,ORD011993,PROD0429,1,47.53
ITEM0026470,ORD002181,PROD0135,4,483.53
ITEM0026471,ORD001226,PROD0131,1,358.78
ITEM0026472,ORD013213,PROD0359,1,114.9
ITEM0026473,ORD001331,PROD0254,1,295.48
ITEM0026474,ORD012655,PROD0464,3,194.75
ITEM0026475,ORD003656,PROD0318,2,371.99
ITEM0026476,ORD000376,PROD0257,4,483.76
ITEM0026477,ORD001657,PROD0015,5,140.01
ITEM0026478,ORD003432,PROD0428,3,90.22
ITEM0026479,ORD006301,PROD0011,4,479.38
ITEM0026480,ORD003322,PROD0385,1,359.45
ITEM0026481,ORD006477,PROD0259,3,187.7
ITEM0026482,ORD001313,PROD0150,4,39.22
ITEM0026483,ORD001065,PROD0427,2,313.38
ITEM0026484,ORD000769,PROD0134,2,449.86
ITEM0026485,ORD001087,PROD0022,3,352.01
ITEM0026486,ORD002537,PROD0109,2,72.73
ITEM0026487,ORD014970,PROD0306,2,439.61
ITEM0026488,ORD010834,PROD0284,1,193.88
ITEM0026489,ORD000024,PROD0334,3,103.45
ITEM0026490,ORD003678,PROD0238,5,481.26
ITEM0026491,ORD012201,PROD0224,3,208.88
ITEM0026492,ORD000511,PROD0378,1,204.79
ITEM0026493,ORD003638,PROD0029,3,142.99
ITEM0026494,ORD005126,PROD0389,4,361.22
ITEM0026495,ORD000739,PROD0364,3,340.13
ITEM0026496,ORD003514,PROD0419,3,31.32
ITEM0026497,ORD012249,PROD0139,1,207.78
ITEM0026498,ORD001272,PROD0257,3,483.76
ITEM0026499,ORD002885,PROD0368,4,139.7
ITEM0026500,ORD010983,PROD0263,3,254.5
ITEM0026501,ORD008011,PROD0387,2,452.24
ITEM0026502,ORD001582,PROD0470,4,309.38
ITEM0026503,ORD008561,PROD0031,3,123.31
ITEM0026504,ORD007288,PROD0387,5,452.24
ITEM0026505,ORD014179,PROD0273,3,204.0
ITEM0026506,ORD007598,PROD0018,2,358.24
ITEM0026507,ORD013962,PROD0079,2,98.34
ITEM0026508,ORD004434,PROD0253,2,169.99
ITEM0026509,ORD001815,PROD0375,4,147.26
ITEM0026510,ORD010277,PROD0117,5,461.58
ITEM0026511,ORD000088,PROD0486,4,103.47
ITEM0026512,ORD000160,PROD0355,3,77.52
ITEM0026513,ORD004769,PROD0336,5,238.4
ITEM0026514,ORD014057,PROD0105,1,89.93
ITEM0026515,ORD004012,PROD0094,3,47.4
ITEM0026516,ORD006216,PROD0099,4,478.28
ITEM0026517,ORD012461,PROD0244,1,394.54
ITEM0026518,ORD000655,PROD0145,3,462.05
ITEM0026519,ORD001510,PROD0335,3,457.3
ITEM0026520,ORD004775,PROD0170,5,435.9
ITEM0026521,ORD009248,PROD0242,4,447.26
ITEM0026522,ORD000747,PROD0283,2,311.5
ITEM0026523,ORD006504,PROD0449,1,480.07
ITEM0026524,ORD012063,PROD0286,4,274.43
ITEM0026525,ORD003945,PROD0414,2,34.45
ITEM0026526,ORD004036,PROD0252,1,84.43
ITEM0026527,ORD005518,PROD0069,3,350.97
ITEM0026528,ORD003086,PROD0193,1,109.61
ITEM0026529,ORD011571,PROD0004,4,107.01
ITEM0026530,ORD001578,PROD0139,5,207.78
ITEM0026531,ORD000362,PROD0186,5,145.82
ITEM0026532,ORD007757,PROD0141,1,467.53
ITEM0026533,ORD007730,PROD0266,5,468.87
ITEM0026534,ORD013855,PROD0364,4,340.13
ITEM0026535,ORD002066,PROD0216,2,148.71
ITEM0026536,ORD010964,PROD0468,5,485.76
ITEM0026537,ORD005144,PROD0274,4,477.58
ITEM0026538,ORD008976,PROD0087,1,113.63
ITEM0026539,ORD002187,PROD0105,1,89.93
ITEM0026540,ORD009110,PROD0170,4,435.9
ITEM0026541,ORD000051,PROD0107,4,120.61
ITEM0026542,ORD002724,PROD0099,5,478.28
ITEM0026543,ORD003792,PROD0172,2,181.42
ITEM0026544,ORD006595,PROD0318,1,371.99
ITEM0026545,ORD012302,PROD0347,4,494.42
ITEM0026546,ORD014179,PROD0335,2,457.3
ITEM0026547,ORD003053,PROD0152,1,48.02
ITEM0026548,ORD008041,PROD0286,4,274.43
ITEM0026549,ORD008955,PROD0449,2,480.07
ITEM0026550,ORD005459,PROD0041,5,440.14
ITEM0026551,ORD011132,PROD0253,1,169.99
ITEM0026552,ORD007405,PROD0067,3,402.96
ITEM0026553,ORD008078,PROD0487,4,13.52
ITEM0026554,ORD004290,PROD0024,3,98.82
ITEM0026555,ORD013804,PROD0288,1,372.01
ITEM0026556,ORD000365,PROD0447,5,26.9
ITEM0026557,ORD003918,PROD0132,1,373.77
ITEM0026558,ORD013176,PROD0482,5,249.51
ITEM0026559,ORD002586,PROD0001,1,204.27
ITEM0026560,ORD004685,PROD0021,2,453.46
ITEM0026561,ORD011283,PROD0392,3,319.63
ITEM0026562,ORD007246,PROD0302,2,417.6
ITEM0026563,ORD007466,PROD0140,1,165.23
ITEM0026564,ORD001130,PROD0129,2,475.95
ITEM0026565,ORD003033,PROD0406,1,329.88
ITEM0026566,ORD011019,PROD0206,1,121.76
ITEM0026567,ORD008867,PROD0473,1,286.06
ITEM0026568,ORD000682,PROD0156,5,374.01
ITEM0026569,ORD012642,PROD0200,5,182.52
ITEM0026570,ORD006952,PROD0064,4,188.19
ITEM0026571,ORD013942,PROD0424,5,316.92
ITEM0026572,ORD012292,PROD0101,3,423.5
