product_id,warehouse_id,inventory_date,stock_quantity
PROD0281,WH-DAL-01,2026-08-02,142
PROD0384,WH-DAL-01,2026-07-08,701
PROD0014,WH-AUS-01,2026-07-22,236
PROD0121,WH-FTW-01,2026-07-08,827
PROD0318,WH-DAL-01,2026-08-13,344
PROD0293,WH-AUS-01,2026-07-26,717
PROD0236,WH-FTW-01,2026-07-16,41
PROD0228,WH-HOU-01,2026-07-01,236
PROD0254,WH-HOU-01,2026-08-07,504
PROD0416,WH-FTW-01,2026-07-05,348
PROD0111,WH-FTW-01,2026-07-01,895
PROD0316,WH-DAL-01,2026-07-27,949
PROD0183,WH-FTW-01,2026-07-10,942
PROD0050,WH-DAL-01,2026-08-03,931
PROD0443,WH-FTW-01,2026-07-01,797
PROD0136,WH-FTW-01,2026-07-22,688
PROD0282,WH-HOU-01,2026-07-21,121
PROD0260,WH-DAL-01,2026-08-03,52
PROD0444,WH-DAL-01,2026-07-17,349
PROD0269,WH-FTW-01,2026-07-11,199
PROD0281,WH-HOU-01,2026-07-25,948
PROD0189,WH-AUS-01,2026-07-01,997
PROD0234,WH-HOU-01,2026-07-23,646
PROD0026,WH-HOU-01,2026-07-03,60
PROD0250,WH-AUS-01,2026-07-25,251
PROD0348,WH-HOU-01,2026-07-17,991
PROD0307,WH-DAL-01,2026-07-29,322
PROD0144,WH-DAL-01,2026-07-02,818
PROD0383,WH-DAL-01,2026-08-06,503
PROD0137,WH-FTW-01,2026-08-14,885
PROD0371,WH-DAL-01,2026-08-12,390
PROD0300,WH-DAL-01,2026-07-06,710
PROD0415,WH-AUS-01,2026-07-15,997
PROD0483,WH-FTW-01,2026-07-27,770
PROD0407,WH-FTW-01,2026-08-02,581
PROD0037,WH-FTW-01,2026-07-08,713
PROD0437,WH-DAL-01,2026-07-02,909
PROD0259,WH-FTW-01,2026-07-15,116
PROD0101,WH-FTW-01,2026-08-03,178
PROD0023,WH-HOU-01,2026-07-19,741
PROD0299,WH-FTW-01,2026-07-01,922
PROD0199,WH-HOU-01,2026-07-14,940
PROD0322,WH-FTW-01,2026-08-04,148
PROD0059,WH-DAL-01,2026-07-24,849
PROD0466,WH-FTW-01,2026-07-29,937
PROD0483,WH-FTW-01,2026-08-08,185
PROD0234,WH-DAL-01,2026-08-06,34
PROD0448,WH-AUS-01,2026-08-09,855
PROD0256,WH-DAL-01,2026-07-14,244
PROD0144,WH-FTW-01,2026-08-10,874
PROD0019,WH-AUS-01,2026-07-20,322
PROD0422,WH-DAL-01,2026-07-12,967
PROD0002,WH-HOU-01,2026-08-03,633
PROD0231,WH-DAL-01,2026-07-30,53
PROD0023,WH-AUS-01,2026-08-03,143
PROD0437,WH-DAL-01,2026-07-23,363
PROD0002,WH-FTW-01,2026-07-17,111
PROD0350,WH-HOU-01,2026-07-22,12
PROD0313,WH-DAL-01,2026-07-09,492
PROD0343,WH-HOU-01,2026-07-19,164
PROD0102,WH-DAL-01,2026-07-21,910
PROD0417,WH-AUS-01,2026-08-12,214
PROD0128,WH-AUS-01,2026-07-23,38
PROD0302,WH-AUS-01,2026-07-02,874
PROD0097,WH-FTW-01,2026-08-01,287
PROD0050,WH-DAL-01,2026-07-19,618
PROD0348,WH-HOU-01,2026-07-06,160
PROD0086,WH-HOU-01,2026-08-13,767
PROD0446,WH-HOU-01,2026-07-23,938
PROD0407,WH-DAL-01,2026-07-07,986
PROD0476,WH-AUS-01,2026-07-12,501
PROD0123,WH-DAL-01,2026-08-01,500
PROD0160,WH-AUS-01,2026-07-31,265
PROD0046,WH-FTW-01,2026-08-07,395
PROD0151,WH-DAL-01,2026-08-09,71
PROD0223,WH-AUS-01,2026-08-01,160
PROD0141,WH-HOU-01,2026-07-11,293
PROD0268,WH-FTW-01,2026-08-13,508
PROD0108,WH-FTW-01,2026-07-28,33
PROD0216,WH-DAL-01,2026-07-02,845
PROD0147,WH-FTW-01,2026-07-29,945
PROD0003,WH-DAL-01,2026-08-01,210
PROD0480,WH-FTW-01,2026-07-07,938
PROD0220,WH-FTW-01,2026-07-29,55
PROD0018,WH-HOU-01,2026-07-05,957
PROD0260,WH-HOU-01,2026-07-29,779
PROD0399,WH-DAL-01,2026-08-06,63
PROD0400,WH-FTW-01,2026-07-02,955
PROD0283,WH-DAL-01,2026-08-08,175
PROD0243,WH-FTW-01,2026-07-29,740
PROD0232,WH-DAL-01,2026-08-11,360
PROD0150,WH-DAL-01,2026-07-21,686
PROD0222,WH-HOU-01,2026-08-09,529
PROD0445,WH-DAL-01,2026-07-12,496
PROD0406,WH-AUS-01,2026-07-26,645
PROD0349,WH-DAL-01,2026-08-01,260
PROD0445,WH-AUS-01,2026-07-20,882
PROD0075,WH-AUS-01,2026-07-05,619
PROD0484,WH-FTW-01,2026-07-04,886
PROD0311,WH-DAL-01,2026-08-10,418
PROD0368,WH-DAL-01,2026-07-10,92
PROD0048,WH-FTW-01,2026-07-12,995
PROD0052,WH-DAL-01,2026-08-02,79
PROD0207,WH-FTW-01,2026-07-05,101
PROD0242,WH-FTW-01,2026-07-11,218
PROD0321,WH-HOU-01,2026-08-06,19
PROD0004,WH-FTW-01,2026-07-30,761
PROD0254,WH-HOU-01,2026-07-27,947
PROD0058,WH-AUS-01,2026-07-30,943
PROD0236,WH-DAL-01,2026-08-12,279
PROD0382,WH-AUS-01,2026-07-13,454
PROD0364,WH-AUS-01,2026-07-25,909
PROD0220,WH-HOU-01,2026-07-15,835
PROD0049,WH-AUS-01,2026-07-02,144
PROD0440,WH-FTW-01,2026-08-11,622
PROD0087,WH-AUS-01,2026-07-11,746
PROD0081,WH-AUS-01,2026-07-01,224
PROD0359,WH-AUS-01,2026-07-22,855
PROD0016,WH-FTW-01,2026-07-01,460
PROD0344,WH-DAL-01,2026-08-13,471
PROD0173,WH-DAL-01,2026-08-04,382
PROD0047,WH-FTW-01,2026-07-10,12
PROD0318,WH-AUS-01,2026-08-01,409
PROD0277,WH-HOU-01,2026-07-13,9
PROD0151,WH-AUS-01,2026-07-06,232
PROD0020,WH-AUS-01,2026-08-03,403
PROD0096,WH-AUS-01,2026-07-09,216
PROD0237,WH-AUS-01,2026-07-20,98
PROD0495,WH-HOU-01,2026-07-09,397
PROD0197,WH-FTW-01,2026-07-31,629
PROD0381,WH-AUS-01,2026-07-20,242
PROD0416,WH-DAL-01,2026-08-12,820
PROD0206,WH-AUS-01,2026-07-04,233
PROD0275,WH-DAL-01,2026-08-07,911
PROD0024,WH-AUS-01,2026-08-08,572
PROD0484,WH-HOU-01,2026-07-29,551
PROD0219,WH-DAL-01,2026-08-07,79
PROD0489,WH-HOU-01,2026-07-17,840
PROD0253,WH-FTW-01,2026-08-09,311
PROD0233,WH-DAL-01,2026-07-17,727
PROD0139,WH-HOU-01,2026-08-08,233
PROD0145,WH-HOU-01,2026-08-03,787
PROD0414,WH-AUS-01,2026-08-08,860
PROD0174,WH-HOU-01,2026-08-04,742
PROD0419,WH-HOU-01,2026-08-13,739
PROD0399,WH-HOU-01,2026-08-12,376
PROD0089,WH-AUS-01,2026-08-05,544
PROD0230,WH-AUS-01,2026-07-22,15
PROD0071,WH-HOU-01,2026-07-21,690
PROD0386,WH-DAL-01,2026-07-18,243
PROD0367,WH-AUS-01,2026-07-14,292
PROD0259,WH-FTW-01,2026-07-28,266
PROD0305,WH-DAL-01,2026-07-18,59
PROD0179,WH-DAL-01,2026-08-02,496
PROD0034,WH-HOU-01,2026-07-28,444
PROD0071,WH-HOU-01,2026-07-19,167
PROD0340,WH-FTW-01,2026-08-03,187
PROD0306,WH-FTW-01,2026-07-15,41
PROD0129,WH-AUS-01,2026-07-15,590
PROD0222,WH-FTW-01,2026-07-20,3
PROD0321,WH-FTW-01,2026-08-06,345
PROD0157,WH-HOU-01,2026-07-28,808
PROD0389,WH-DAL-01,2026-08-05,600
PROD0451,WH-HOU-01,2026-07-13,917
PROD0444,WH-AUS-01,2026-07-07,577
PROD0158,WH-FTW-01,2026-07-21,503
PROD0449,WH-FTW-01,2026-07-18,847
PROD0235,WH-HOU-01,2026-07-10,801
PROD0331,WH-FTW-01,2026-08-08,176
PROD0145,WH-HOU-01,2026-07-03,845
PROD0246,WH-DAL-01,2026-07-23,431
PROD0295,WH-HOU-01,2026-07-06,248
PROD0123,WH-AUS-01,2026-08-07,666
PROD0055,WH-HOU-01,2026-07-27,246
PROD0085,WH-AUS-01,2026-07-30,58
PROD0378,WH-FTW-01,2026-07-30,328
PROD0348,WH-HOU-01,2026-07-15,488
PROD0004,WH-AUS-01,2026-07-02,247
PROD0382,WH-FTW-01,2026-07-03,473
PROD0040,WH-AUS-01,2026-07-10,844
PROD0203,WH-AUS-01,2026-07-30,405
PROD0180,WH-AUS-01,2026-07-20,20
PROD0194,WH-DAL-01,2026-07-10,446
PROD0230,WH-AUS-01,2026-07-16,896
PROD0121,WH-AUS-01,2026-08-05,674
PROD0183,WH-HOU-01,2026-08-07,693
PROD0457,WH-HOU-01,2026-07-04,813
PROD0487,WH-FTW-01,2026-07-24,365
PROD0079,WH-AUS-01,2026-07-24,115
PROD0101,WH-FTW-01,2026-07-06,519
PROD0052,WH-HOU-01,2026-07-09,305
PROD0396,WH-HOU-01,2026-07-02,631
PROD0381,WH-AUS-01,2026-08-11,483
PROD0229,WH-HOU-01,2026-07-12,892
PROD0134,WH-HOU-01,2026-07-19,421
PROD0368,WH-DAL-01,2026-07-16,885
PROD0249,WH-HOU-01,2026-08-01,714
PROD0061,WH-DAL-01,2026-07-10,66
PROD0297,WH-FTW-01,2026-07-03,154
PROD0445,WH-AUS-01,2026-07-21,916
PROD0460,WH-AUS-01,2026-08-13,412
PROD0438,WH-FTW-01,2026-08-06,945
PROD0118,WH-AUS-01,2026-08-01,738
PROD0044,WH-HOU-01,2026-07-11,301
PROD0417,WH-HOU-01,2026-08-12,759
PROD0301,WH-HOU-01,2026-07-11,594
PROD0414,WH-AUS-01,2026-08-13,315
PROD0491,WH-HOU-01,2026-08-11,751
PROD0212,WH-AUS-01,2026-07-04,171
PROD0266,WH-DAL-01,2026-07-13,823
PROD0204,WH-FTW-01,2026-07-11,202
PROD0008,WH-AUS-01,2026-08-03,726
PROD0128,WH-DAL-01,2026-07-01,167
PROD0279,WH-DAL-01,2026-08-04,471
PROD0388,WH-HOU-01,2026-07-06,175
PROD0437,WH-AUS-01,2026-07-18,725
PROD0477,WH-AUS-01,2026-07-09,766
PROD0494,WH-FTW-01,2026-07-23,279
PROD0161,WH-FTW-01,2026-07-25,965
PROD0196,WH-HOU-01,2026-08-07,229
PROD0143,WH-AUS-01,2026-08-11,429
PROD0247,WH-FTW-01,2026-07-22,944
PROD0012,WH-FTW-01,2026-07-17,106
PROD0276,WH-FTW-01,2026-07-09,773
PROD0190,WH-AUS-01,2026-08-07,424
PROD0114,WH-DAL-01,2026-08-10,142
PROD0496,WH-HOU-01,2026-07-13,195
PROD0098,WH-HOU-01,2026-07-18,497
PROD0472,WH-DAL-01,2026-07-10,558
PROD0464,WH-DAL-01,2026-07-15,140
PROD0035,WH-FTW-01,2026-08-06,246
PROD0287,WH-FTW-01,2026-07-18,839
PROD0363,WH-FTW-01,2026-07-05,207
PROD0056,WH-FTW-01,2026-08-05,734
PROD0327,WH-HOU-01,2026-07-05,431
PROD0043,WH-HOU-01,2026-08-06,441
PROD0206,WH-HOU-01,2026-08-14,793
PROD0109,WH-DAL-01,2026-07-08,32
PROD0320,WH-AUS-01,2026-07-20,101
PROD0252,WH-HOU-01,2026-08-03,163
PROD0416,WH-HOU-01,2026-07-26,879
PROD0155,WH-HOU-01,2026-08-09,458
PROD0279,WH-DAL-01,2026-08-11,181
PROD0089,WH-AUS-01,2026-07-15,562
PROD0377,WH-AUS-01,2026-07-25,316
PROD0109,WH-DAL-01,2026-07-31,938
PROD0044,WH-DAL-01,2026-07-09,920
PROD0224,WH-DAL-01,2026-08-06,381
PROD0291,WH-FTW-01,2026-08-04,83
PROD0294,WH-AUS-01,2026-07-26,540
PROD0457,WH-AUS-01,2026-07-04,694
PROD0177,WH-FTW-01,2026-07-26,561
PROD0085,WH-HOU-01,2026-07-11,895
PROD0127,WH-FTW-01,2026-08-08,956
PROD0434,WH-AUS-01,2026-07-05,15
PROD0238,WH-AUS-01,2026-07-20,263
PROD0004,WH-AUS-01,2026-07-23,138
PROD0210,WH-AUS-01,2026-08-06,773
PROD0490,WH-FTW-01,2026-07-03,167
PROD0080,WH-HOU-01,2026-08-13,799
PROD0140,WH-DAL-01,2026-07-13,710
PROD0179,WH-DAL-01,2026-08-05,109
PROD0118,WH-AUS-01,2026-08-02,35
PROD0140,WH-FTW-01,2026-07-21,918
PROD0447,WH-AUS-01,2026-07-20,174
PROD0108,WH-HOU-01,2026-07-18,666
PROD0217,WH-HOU-01,2026-07-28,281
PROD0121,WH-HOU-01,2026-07-27,690
PROD0031,WH-FTW-01,2026-07-24,54
PROD0366,WH-AUS-01,2026-08-02,58
PROD0173,WH-FTW-01,2026-07-06,847
PROD0327,WH-DAL-01,2026-08-05,821
PROD0023,WH-FTW-01,2026-08-05,903
PROD0425,WH-FTW-01,2026-07-10,988
PROD0161,WH-HOU-01,2026-07-27,746
PROD0167,WH-AUS-01,2026-07-15,934
PROD0201,WH-HOU-01,2026-08-04,535
PROD0058,WH-AUS-01,2026-08-01,659
PROD0448,WH-DAL-01,2026-07-29,218
PROD0300,WH-DAL-01,2026-08-07,212
PROD0184,WH-HOU-01,2026-07-03,891
PROD0164,WH-FTW-01,2026-07-16,838
PROD0120,WH-FTW-01,2026-08-05,190
PROD0145,WH-FTW-01,2026-08-08,818
PROD0076,WH-DAL-01,2026-07-12,980
PROD0317,WH-HOU-01,2026-07-31,945
PROD0229,WH-DAL-01,2026-08-05,194
PROD0170,WH-HOU-01,2026-08-03,426
PROD0375,WH-DAL-01,2026-07-27,619
PROD0494,WH-HOU-01,2026-07-05,443
PROD0098,WH-DAL-01,2026-08-04,175
PROD0432,WH-AUS-01,2026-07-11,915
PROD0008,WH-FTW-01,2026-07-19,205
PROD0312,WH-HOU-01,2026-07-14,745
PROD0252,WH-DAL-01,2026-08-03,677
PROD0338,WH-FTW-01,2026-08-07,498
PROD0340,WH-DAL-01,2026-07-14,596
PROD0203,WH-AUS-01,2026-07-14,778
PROD0345,WH-HOU-01,2026-07-21,960
PROD0173,WH-FTW-01,2026-07-14,463
PROD0147,WH-DAL-01,2026-07-04,395
PROD0126,WH-HOU-01,2026-07-19,618
PROD0209,WH-AUS-01,2026-08-05,331
PROD0407,WH-FTW-01,2026-07-18,969
PROD0287,WH-DAL-01,2026-07-23,586
PROD0173,WH-FTW-01,2026-07-19,547
PROD0131,WH-AUS-01,2026-07-28,125
PROD0460,WH-HOU-01,2026-07-12,805
PROD0272,WH-DAL-01,2026-07-01,223
PROD0203,WH-FTW-01,2026-07-19,233
PROD0169,WH-FTW-01,2026-07-30,348
PROD0479,WH-AUS-01,2026-08-04,53
PROD0499,WH-AUS-01,2026-08-06,920
PROD0091,WH-HOU-01,2026-07-07,109
PROD0365,WH-FTW-01,2026-07-07,917
PROD0465,WH-AUS-01,2026-08-13,876
PROD0092,WH-HOU-01,2026-07-05,271
PROD0002,WH-DAL-01,2026-07-07,451
PROD0294,WH-HOU-01,2026-08-02,688
PROD0064,WH-DAL-01,2026-08-14,336
PROD0018,WH-HOU-01,2026-08-03,824
PROD0485,WH-HOU-01,2026-07-21,249
PROD0205,WH-HOU-01,2026-07-08,424
PROD0336,WH-DAL-01,2026-07-23,592
PROD0366,WH-FTW-01,2026-08-03,222
PROD0131,WH-AUS-01,2026-07-23,575
PROD0142,WH-AUS-01,2026-08-05,135
PROD0021,WH-HOU-01,2026-07-11,950
PROD0044,WH-AUS-01,2026-07-10,681
PROD0064,WH-HOU-01,2026-08-07,761
PROD0176,WH-AUS-01,2026-08-06,690
PROD0472,WH-DAL-01,2026-08-06,652
PROD0196,WH-FTW-01,2026-07-02,282
PROD0062,WH-DAL-01,2026-07-03,999
PROD0305,WH-HOU-01,2026-07-11,679
PROD0366,WH-AUS-01,2026-08-13,121
PROD0362,WH-AUS-01,2026-07-26,279
PROD0034,WH-AUS-01,2026-07-24,991
PROD0098,WH-HOU-01,2026-08-13,336
PROD0327,WH-HOU-01,2026-08-06,732
PROD0056,WH-AUS-01,2026-07-14,333
PROD0310,WH-AUS-01,2026-07-27,669
PROD0069,WH-AUS-01,2026-07-07,484
PROD0100,WH-AUS-01,2026-07-02,292
PROD0184,WH-HOU-01,2026-07-15,681
PROD0212,WH-HOU-01,2026-07-30,793
PROD0040,WH-FTW-01,2026-07-06,839
PROD0132,WH-AUS-01,2026-07-27,719
PROD0446,WH-DAL-01,2026-07-22,1
PROD0407,WH-DAL-01,2026-07-05,297
PROD0097,WH-FTW-01,2026-07-29,856
PROD0324,WH-AUS-01,2026-08-03,116
PROD0274,WH-HOU-01,2026-07-17,714
PROD0452,WH-DAL-01,2026-07-08,811
PROD0115,WH-FTW-01,2026-07-15,651
PROD0169,WH-DAL-01,2026-07-16,791
PROD0227,WH-HOU-01,2026-07-26,20
PROD0351,WH-FTW-01,2026-07-18,657
PROD0469,WH-AUS-01,2026-08-05,749
PROD0220,WH-DAL-01,2026-07-07,204
PROD0455,WH-AUS-01,2026-07-29,171
PROD0054,WH-AUS-01,2026-07-03,175
PROD0046,WH-FTW-01,2026-07-08,991
PROD0049,WH-AUS-01,2026-07-21,336
PROD0462,WH-HOU-01,2026-07-07,44
PROD0385,WH-HOU-01,2026-07-28,834
PROD0388,WH-DAL-01,2026-08-01,26
PROD0348,WH-FTW-01,2026-08-03,95
PROD0064,WH-FTW-01,2026-08-02,727
PROD0289,WH-HOU-01,2026-07-29,531
PROD0288,WH-HOU-01,2026-08-11,991
PROD0181,WH-FTW-01,2026-07-19,595
PROD0100,WH-FTW-01,2026-07-23,478
PROD0489,WH-HOU-01,2026-07-20,249
PROD0473,WH-DAL-01,2026-07-24,695
PROD0022,WH-HOU-01,2026-07-03,124
PROD0005,WH-FTW-01,2026-07-14,124
PROD0398,WH-HOU-01,2026-07-26,396
PROD0153,WH-HOU-01,2026-07-01,332
PROD0245,WH-DAL-01,2026-07-24,710
PROD0389,WH-HOU-01,2026-07-06,68
PROD0186,WH-AUS-01,2026-07-04,807
PROD0197,WH-HOU-01,2026-07-29,902
PROD0499,WH-DAL-01,2026-07-09,760
PROD0004,WH-DAL-01,2026-07-04,725
PROD0252,WH-DAL-01,2026-07-04,273
PROD0120,WH-AUS-01,2026-07-15,507
PROD0042,WH-AUS-01,2026-07-31,83
PROD0140,WH-AUS-01,2026-07-24,566
PROD0166,WH-DAL-01,2026-07-22,106
PROD0107,WH-AUS-01,2026-07-30,815
PROD0288,WH-HOU-01,2026-08-14,204
PROD0357,WH-HOU-01,2026-08-04,998
PROD0037,WH-HOU-01,2026-07-26,662
PROD0251,WH-FTW-01,2026-07-02,71
PROD0124,WH-DAL-01,2026-07-15,347
PROD0336,WH-FTW-01,2026-07-28,265
PROD0070,WH-DAL-01,2026-07-29,746
PROD0251,WH-HOU-01,2026-07-28,543
PROD0233,WH-FTW-01,2026-07-14,953
PROD0294,WH-DAL-01,2026-07-04,595
PROD0368,WH-HOU-01,2026-07-22,826
PROD0278,WH-FTW-01,2026-08-06,976
PROD0149,WH-HOU-01,2026-08-08,947
PROD0095,WH-AUS-01,2026-07-25,468
PROD0469,WH-FTW-01,2026-07-01,696
PROD0326,WH-FTW-01,2026-07-16,406
PROD0045,WH-DAL-01,2026-07-13,149
PROD0070,WH-DAL-01,2026-07-25,624
PROD0215,WH-DAL-01,2026-08-01,169
PROD0116,WH-FTW-01,2026-07-23,545
PROD0272,WH-HOU-01,2026-07-23,552
PROD0061,WH-AUS-01,2026-08-02,736
PROD0407,WH-AUS-01,2026-07-18,684
PROD0109,WH-FTW-01,2026-08-06,12
PROD0048,WH-AUS-01,2026-07-06,675
PROD0252,WH-FTW-01,2026-07-02,925
PROD0054,WH-DAL-01,2026-08-10,148
PROD0373,WH-HOU-01,2026-07-11,259
PROD0140,WH-HOU-01,2026-07-09,693
PROD0395,WH-DAL-01,2026-07-15,254
PROD0115,WH-AUS-01,2026-07-11,852
PROD0387,WH-FTW-01,2026-07-07,777
PROD0098,WH-AUS-01,2026-07-22,733
PROD0129,WH-HOU-01,2026-08-10,419
PROD0109,WH-HOU-01,2026-07-04,570
PROD0195,WH-FTW-01,2026-07-06,517
PROD0152,WH-AUS-01,2026-07-07,84
PROD0038,WH-AUS-01,2026-08-01,611
PROD0162,WH-DAL-01,2026-07-15,934
PROD0267,WH-FTW-01,2026-07-04,575
PROD0392,WH-HOU-01,2026-07-26,947
PROD0457,WH-HOU-01,2026-08-08,155
PROD0348,WH-FTW-01,2026-08-12,387
PROD0460,WH-HOU-01,2026-08-01,339
PROD0258,WH-DAL-01,2026-07-31,653
PROD0178,WH-DAL-01,2026-07-31,885
PROD0265,WH-DAL-01,2026-07-28,445
PROD0407,WH-AUS-01,2026-08-05,286
PROD0228,WH-FTW-01,2026-07-21,148
PROD0318,WH-FTW-01,2026-08-08,775
PROD0268,WH-DAL-01,2026-07-27,998
PROD0301,WH-HOU-01,2026-07-09,714
PROD0100,WH-HOU-01,2026-07-28,989
PROD0188,WH-HOU-01,2026-07-10,948
PROD0271,WH-FTW-01,2026-08-01,666
PROD0305,WH-HOU-01,2026-08-06,358
PROD0168,WH-HOU-01,2026-07-21,469
PROD0059,WH-FTW-01,2026-07-26,427
PROD0168,WH-FTW-01,2026-08-06,139
PROD0222,WH-DAL-01,2026-07-28,483
PROD0169,WH-HOU-01,2026-07-25,289
PROD0467,WH-DAL-01,2026-07-13,974
PROD0377,WH-HOU-01,2026-07-28,583
PROD0106,WH-FTW-01,2026-07-07,198
PROD0043,WH-HOU-01,2026-07-31,6
PROD0174,WH-DAL-01,2026-07-17,558
PROD0163,WH-FTW-01,2026-07-12,909
PROD0330,WH-HOU-01,2026-07-18,886
PROD0185,WH-AUS-01,2026-08-12,476
PROD0194,WH-HOU-01,2026-07-19,250
PROD0410,WH-AUS-01,2026-07-18,252
PROD0178,WH-AUS-01,2026-07-20,974
PROD0473,WH-FTW-01,2026-07-05,19
PROD0424,WH-DAL-01,2026-07-14,842
PROD0163,WH-FTW-01,2026-07-14,441
PROD0168,WH-AUS-01,2026-07-07,749
PROD0468,WH-HOU-01,2026-08-02,779
PROD0414,WH-DAL-01,2026-07-19,251
PROD0008,WH-FTW-01,2026-07-22,816
PROD0069,WH-HOU-01,2026-08-07,597
PROD0066,WH-HOU-01,2026-07-05,36
PROD0266,WH-FTW-01,2026-07-10,119
PROD0313,WH-HOU-01,2026-07-31,471
PROD0433,WH-HOU-01,2026-07-23,580
PROD0168,WH-AUS-01,2026-08-07,190
PROD0001,WH-FTW-01,2026-07-15,858
PROD0121,WH-AUS-01,2026-07-03,184
PROD0456,WH-DAL-01,2026-08-02,541
PROD0347,WH-DAL-01,2026-07-21,203
PROD0323,WH-FTW-01,2026-07-09,898
PROD0175,WH-AUS-01,2026-07-31,784
PROD0453,WH-DAL-01,2026-07-07,818
PROD0084,WH-HOU-01,2026-08-05,630
PROD0344,WH-DAL-01,2026-07-23,936
PROD0080,WH-FTW-01,2026-07-24,507
PROD0198,WH-DAL-01,2026-07-11,661
PROD0360,WH-HOU-01,2026-08-03,799
PROD0058,WH-AUS-01,2026-07-02,523
PROD0153,WH-AUS-01,2026-07-16,787
PROD0234,WH-DAL-01,2026-07-23,184
PROD0478,WH-AUS-01,2026-08-12,460
PROD0175,WH-DAL-01,2026-07-06,866
PROD0170,WH-AUS-01,2026-07-02,25
PROD0114,WH-DAL-01,2026-07-22,217
PROD0092,WH-HOU-01,2026-07-05,927
PROD0492,WH-FTW-01,2026-08-14,683
PROD0124,WH-HOU-01,2026-07-27,864
PROD0427,WH-HOU-01,2026-07-24,444
PROD0354,WH-AUS-01,2026-07-19,34
PROD0295,WH-DAL-01,2026-08-03,799
PROD0408,WH-AUS-01,2026-07-04,850
PROD0470,WH-HOU-01,2026-07-03,836
PROD0065,WH-DAL-01,2026-08-03,58
PROD0207,WH-DAL-01,2026-07-07,845
PROD0313,WH-DAL-01,2026-07-09,862
PROD0496,WH-AUS-01,2026-07-01,992
PROD0419,WH-DAL-01,2026-07-28,111
PROD0043,WH-AUS-01,2026-08-05,73
PROD0424,WH-FTW-01,2026-07-08,1
PROD0462,WH-HOU-01,2026-07-10,228
PROD0461,WH-HOU-01,2026-07-25,823
PROD0167,WH-FTW-01,2026-07-27,342
PROD0263,WH-HOU-01,2026-07-03,376
PROD0016,WH-HOU-01,2026-08-05,156
PROD0046,WH-DAL-01,2026-07-25,140
PROD0493,WH-FTW-01,2026-08-14,28
PROD0236,WH-AUS-01,2026-07-30,731
PROD0435,WH-DAL-01,2026-07-16,889
PROD0367,WH-DAL-01,2026-08-04,468
PROD0011,WH-AUS-01,2026-07-21,281
PROD0461,WH-FTW-01,2026-08-14,358
PROD0164,WH-DAL-01,2026-08-09,383
PROD0238,WH-HOU-01,2026-07-22,216
PROD0223,WH-AUS-01,2026-07-04,996
PROD0463,WH-AUS-01,2026-08-02,246
PROD0359,WH-DAL-01,2026-07-31,335
PROD0286,WH-DAL-01,2026-08-02,26
PROD0410,WH-DAL-01,2026-08-09,41
PROD0105,WH-DAL-01,2026-08-13,151
PROD0034,WH-HOU-01,2026-07-20,970
PROD0288,WH-HOU-01,2026-07-12,713
PROD0135,WH-FTW-01,2026-07-30,719
PROD0079,WH-HOU-01,2026-08-02,341
PROD0456,WH-DAL-01,2026-07-27,386
PROD0235,WH-FTW-01,2026-07-20,546
PROD0310,WH-DAL-01,2026-08-11,993
PROD0376,WH-AUS-01,2026-07-21,337
PROD0370,WH-AUS-01,2026-07-04,222
PROD0094,WH-FTW-01,2026-07-29,136
PROD0365,WH-DAL-01,2026-07-04,115
PROD0293,WH-HOU-01,2026-07-11,153
PROD0208,WH-DAL-01,2026-08-04,574
PROD0008,WH-FTW-01,2026-08-05,218
PROD0218,WH-DAL-01,2026-07-25,143
PROD0054,WH-FTW-01,2026-08-12,635
PROD0010,WH-FTW-01,2026-08-03,596
PROD0421,WH-FTW-01,2026-07-06,515
PROD0140,WH-DAL-01,2026-08-14,350
PROD0128,WH-AUS-01,2026-07-11,319
PROD0132,WH-DAL-01,2026-07-29,457
PROD0219,WH-DAL-01,2026-08-11,339
PROD0495,WH-FTW-01,2026-07-28,971
PROD0049,WH-DAL-01,2026-07-02,411
PROD0301,WH-FTW-01,2026-08-04,265
PROD0290,WH-DAL-01,2026-08-11,793
PROD0121,WH-AUS-01,2026-07-03,745
PROD0399,WH-FTW-01,2026-07-28,605
PROD0270,WH-DAL-01,2026-07-02,836
PROD0419,WH-AUS-01,2026-08-14,478
PROD0016,WH-FTW-01,2026-07-12,689
PROD0127,WH-DAL-01,2026-07-06,447
PROD0015,WH-FTW-01,2026-08-10,559
PROD0323,WH-AUS-01,2026-07-28,308
PROD0345,WH-FTW-01,2026-08-06,703
PROD0453,WH-FTW-01,2026-07-14,332
PROD0427,WH-FTW-01,2026-07-23,789
PROD0326,WH-DAL-01,2026-07-12,711
PROD0428,WH-FTW-01,2026-08-09,968
PROD0282,WH-HOU-01,2026-08-14,923
PROD0073,WH-DAL-01,2026-07-28,843
PROD0089,WH-AUS-01,2026-07-10,646
PROD0424,WH-HOU-01,2026-07-07,402
PROD0460,WH-FTW-01,2026-07-08,42
PROD0087,WH-FTW-01,2026-07-17,245
PROD0231,WH-AUS-01,2026-08-10,750
PROD0480,WH-FTW-01,2026-07-30,142
PROD0456,WH-FTW-01,2026-07-29,792
PROD0110,WH-AUS-01,2026-07-19,848
PROD0431,WH-AUS-01,2026-08-11,815
PROD0031,WH-FTW-01,2026-08-10,51
PROD0387,WH-HOU-01,2026-08-07,65
