order_id,customer_id,order_date,status,total_amount,payment_method
ORD010388,CUST02958,2026-04-05,Completed,38.82,Apple Pay
ORD010389,CUST03288,2026-06-13,Shipped,24.93,PayPal
ORD010390,CUST01526,2026-05-07,Processing,56.77,PayPal
ORD010391,CUST01483,2026-03-15,Cancelled,101.57,Apple Pay
ORD010392,CUST00259,2026-02-27,Shipped,218.34,Credit Card
ORD010393,CUST00454,2026-05-27,Processing,38.66,Apple Pay
ORD010394,CUST00799,2026-08-03,Completed,39.18,PayPal
ORD010395,CUST04471,2026-07-11,Completed,115.13,Apple Pay
ORD010396,CUST02512,2026-04-20,Completed,38.38,PayPal
ORD010397,CUST04171,2026-05-18,Cancelled,132.3,Credit Card
ORD010398,CUST00242,2026-02-18,Shipped,61.39,Google Pay
ORD010399,CUST01713,2026-07-01,Shipped,48.09,Debit Card
ORD010400,CUST04219,2026-03-02,Completed,51.47,Credit Card
ORD010401,CUST02003,2026-07-06,Completed,205.4,Google Pay
ORD010402,CUST03328,2026-08-07,Processing,57.75,Apple Pay
ORD010403,CUST02282,2026-05-10,Shipped,24.81,PayPal
ORD010404,CUST00497,2026-03-16,Processing,218.14,Credit Card
ORD010405,CUST03112,2026-01-08,Processing,104.7,Apple Pay
ORD010406,CUST00727,2026-05-27,Processing,70.39,Google Pay
ORD010407,CUST01832,2026-07-27,Completed,7.92,Debit Card
ORD010408,CUST01822,2026-07-15,Processing,38.5,Credit Card
ORD010409,CUST01817,2026-05-22,Completed,57.24,Debit Card
ORD010410,CUST00092,2026-01-22,Completed,24.02,Apple Pay
ORD010411,CUST03433,2026-01-17,Completed,43.24,Google Pay
ORD010412,CUST01970,2026-04-17,Shipped,29.29,Credit Card
ORD010413,CUST02385,2026-03-04,Completed,75.06,Google Pay
ORD010414,CUST03680,2026-05-02,Completed,108.28,PayPal
ORD010415,CUST04609,2026-01-26,Cancelled,103.29,Google Pay
ORD010416,CUST00603,2026-06-13,Shipped,102.87,Google Pay
ORD010417,CUST00428,2026-04-27,Completed,37.95,Google Pay
ORD010418,CUST02020,2026-02-14,Processing,201.3,Credit Card
ORD010419,CUST01457,2026-01-30,Completed,72.77,Credit Card
ORD010420,CUST00007,2026-04-26,Processing,15.23,Credit Card
ORD010421,CUST02435,2026-05-29,Completed,89.52,Debit Card
ORD010422,CUST01374,2026-05-28,Completed,34.1,Apple Pay
ORD010423,CUST00641,2026-06-19,Completed,50.91,Apple Pay
ORD010424,CUST03763,2026-03-31,Completed,72.59,Google Pay
ORD010425,CUST04006,2026-04-29,Completed,79.82,Debit Card
ORD010426,CUST02231,2026-07-03,Completed,127.09,Apple Pay
ORD010427,CUST04661,2026-05-20,Completed,69.32,Credit Card
ORD010428,CUST03812,2026-01-08,Completed,152.73,PayPal
ORD010429,CUST03307,2026-04-03,Completed,45.26,PayPal
ORD010430,CUST00446,2026-04-27,Completed,128.13,Apple Pay
ORD010431,CUST03942,2026-07-10,Shipped,24.46,Debit Card
ORD010432,CUST04296,2026-02-25,Processing,24.27,Apple Pay
ORD010433,CUST02996,2026-05-15,Completed,85.43,Credit Card
ORD010434,CUST00513,2026-03-03,Shipped,25.77,Debit Card
ORD010435,CUST00990,2026-05-01,Cancelled,112.47,PayPal
ORD010436,CUST01402,2026-03-02,Completed,79.8,Google Pay
ORD010437,CUST01813,2026-05-18,Shipped,122.93,Credit Card
ORD010438,CUST00546,2026-02-19,Completed,98.93,Debit Card
ORD010439,CUST02534,2026-05-28,Shipped,132.49,Google Pay
ORD010440,CUST02010,2026-01-28,Completed,128.22,Credit Card
ORD010441,CUST03433,2026-05-22,Completed,71.08,PayPal
ORD010442,CUST04086,2026-03-17,Completed,57.05,Debit Card
ORD010443,CUST02216,2026-01-08,Completed,132.45,Apple Pay
ORD010444,CUST04986,2026-05-15,Completed,211.09,Debit Card
ORD010445,CUST03666,2026-01-05,Completed,50.35,Debit Card
ORD010446,CUST00828,2026-01-01,Completed,133.65,Credit Card
ORD010447,CUST02185,2026-04-21,Processing,51.81,Apple Pay
ORD010448,CUST02163,2026-03-14,Shipped,47.62,PayPal
ORD010449,CUST01276,2026-07-29,Shipped,92.68,Google Pay
ORD010450,CUST01517,2026-04-16,Completed,106.73,PayPal
ORD010451,CUST01313,2026-01-10,Completed,91.19,Apple Pay
ORD010452,CUST03524,2026-07-05,Cancelled,67.68,Google Pay
ORD010453,CUST00516,2026-03-06,Shipped,69.07,Debit Card
ORD010454,CUST04784,2026-07-07,Processing,24.62,Google Pay
ORD010455,CUST01020,2026-05-28,Completed,65.87,Debit Card
ORD010456,CUST01296,2026-02-27,Processing,156.52,Apple Pay
ORD010457,CUST01050,2026-06-20,Cancelled,136.11,PayPal
ORD010458,CUST02341,2026-06-06,Completed,39.78,Credit Card
ORD010459,CUST01258,2026-01-02,Completed,92.59,Google Pay
ORD010460,CUST02279,2026-06-03,Cancelled,85.75,Credit Card
ORD010461,CUST02986,2026-07-22,Completed,198.08,Credit Card
ORD010462,CUST03870,2026-08-05,Shipped,116.81,Google Pay
ORD010463,CUST01145,2026-08-14,Completed,77.02,Credit Card
ORD010464,CUST04614,2026-02-28,Cancelled,98.55,Credit Card
ORD010465,CUST00706,2026-04-15,Shipped,37.69,Credit Card
ORD010466,CUST02425,2026-01-01,Cancelled,75.04,PayPal
ORD010467,CUST03572,2026-01-31,Completed,254.65,Debit Card
ORD010468,CUST01935,2026-02-07,Completed,63.87,PayPal
ORD010469,CUST02485,2026-01-22,Cancelled,46.77,PayPal
ORD010470,CUST01746,2026-07-13,Cancelled,148.75,Debit Card
ORD010471,CUST00970,2026-06-24,Processing,48.31,Debit Card
ORD010472,CUST02547,2026-01-01,Cancelled,32.33,Credit Card
ORD010473,CUST02648,2026-03-29,Completed,179.13,PayPal
ORD010474,CUST00778,2026-06-27,Cancelled,44.5,Google Pay
ORD010475,CUST01334,2026-06-13,Completed,58.16,Google Pay
ORD010476,CUST02118,2026-06-22,Completed,51.7,Credit Card
ORD010477,CUST02389,2026-06-13,Completed,232.62,PayPal
ORD010478,CUST03104,2026-06-11,Completed,14.83,Credit Card
ORD010479,CUST03115,2026-01-09,Shipped,92.08,PayPal
ORD010480,CUST04214,2026-07-23,Completed,25.08,Credit Card
ORD010481,CUST02937,2026-04-20,Completed,128.71,Debit Card
ORD010482,CUST04111,2026-03-25,Cancelled,41.5,Google Pay
ORD010483,CUST01346,2026-05-12,Processing,50.23,Credit Card
ORD010484,CUST02042,2026-07-26,Completed,50.92,PayPal
ORD010485,CUST02675,2026-03-04,Completed,64.86,Google Pay
ORD010486,CUST01556,2026-05-12,Completed,31.39,Credit Card
ORD010487,CUST00690,2026-05-13,Completed,128.01,Apple Pay
ORD010488,CUST04870,2026-05-18,Completed,39.54,Google Pay
ORD010489,CUST03453,2026-04-18,Completed,45.13,Apple Pay
ORD010490,CUST01535,2026-06-21,Completed,29.87,PayPal
ORD010491,CUST00120,2026-02-09,Cancelled,123.72,Debit Card
ORD010492,CUST04160,2026-02-05,Shipped,53.37,Debit Card
ORD010493,CUST04556,2026-02-04,Completed,178.23,PayPal
ORD010494,CUST04055,2026-02-28,Completed,7.09,Apple Pay
ORD010495,CUST02853,2026-07-12,Completed,106.78,Debit Card
ORD010496,CUST01614,2026-07-29,Completed,26.28,Debit Card
ORD010497,CUST03034,2026-04-26,Cancelled,36.29,Apple Pay
ORD010498,CUST02784,2026-01-31,Cancelled,60.21,Credit Card
ORD010499,CUST02937,2026-06-23,Completed,96.29,Debit Card
ORD010500,CUST04064,2026-02-18,Completed,436.03,Debit Card
ORD010501,CUST03889,2026-05-14,Completed,35.82,Credit Card
ORD010502,CUST03785,2026-07-17,Completed,37.93,Apple Pay
ORD010503,CUST02627,2026-04-16,Shipped,38.77,Apple Pay
ORD010504,CUST03545,2026-01-19,Cancelled,45.88,Credit Card
ORD010505,CUST01150,2026-04-06,Completed,125.22,Debit Card
ORD010506,CUST04803,2026-06-19,Shipped,64.11,Credit Card
ORD010507,CUST01710,2026-01-30,Completed,192.44,PayPal
ORD010508,CUST03159,2026-01-26,Cancelled,157.24,Credit Card
ORD010509,CUST01367,2026-05-11,Completed,98.51,Google Pay
ORD010510,CUST04050,2026-06-10,Shipped,47.42,Apple Pay
ORD010511,CUST04491,2026-02-19,Shipped,17.06,Debit Card
ORD010512,CUST04580,2026-06-08,Completed,56.38,Debit Card
ORD010513,CUST04762,2026-04-21,Processing,35.51,PayPal
ORD010514,CUST00456,2026-07-31,Completed,57.78,Debit Card
ORD010515,CUST04306,2026-07-15,Completed,48.35,PayPal
ORD010516,CUST04621,2026-04-06,Cancelled,46.4,PayPal
ORD010517,CUST00676,2026-03-23,Cancelled,59.81,Apple Pay
ORD010518,CUST01002,2026-05-18,Completed,17.76,PayPal
ORD010519,CUST04072,2026-01-22,Completed,42.47,Apple Pay
ORD010520,CUST00896,2026-07-10,Completed,146.71,PayPal
ORD010521,CUST02355,2026-02-23,Processing,122.24,Credit Card
ORD010522,CUST03094,2026-06-28,Completed,59.51,Apple Pay
ORD010523,CUST00060,2026-03-22,Completed,18.89,Google Pay
ORD010524,CUST04482,2026-05-12,Shipped,48.91,Credit Card
ORD010525,CUST02765,2026-02-06,Completed,41.25,PayPal
ORD010526,CUST01795,2026-07-18,Completed,68.27,Google Pay
ORD010527,CUST03263,2026-03-04,Processing,67.25,Apple Pay
ORD010528,CUST02530,2026-02-20,Cancelled,85.29,Google Pay
ORD010529,CUST01943,2026-05-16,Shipped,22.74,Google Pay
ORD010530,CUST03488,2026-01-01,Completed,16.17,PayPal
ORD010531,CUST04892,2026-01-08,Completed,44.45,Credit Card
ORD010532,CUST04988,2026-07-30,Completed,29.05,Google Pay
ORD010533,CUST03422,2026-03-22,Cancelled,69.02,Credit Card
ORD010534,CUST04697,2026-04-15,Shipped,63.21,Google Pay
ORD010535,CUST04079,2026-07-02,Completed,25.18,Apple Pay
ORD010536,CUST01374,2026-04-22,Processing,73.57,PayPal
ORD010537,CUST03554,2026-05-17,Processing,97.92,Google Pay
ORD010538,CUST03673,2026-06-28,Completed,185.89,PayPal
ORD010539,CUST01083,2026-05-24,Processing,27.27,Credit Card
ORD010540,CUST04248,2026-06-30,Completed,52.31,Google Pay
ORD010541,CUST00934,2026-02-28,Cancelled,39.73,Apple Pay
ORD010542,CUST02588,2026-02-14,Completed,227.47,Debit Card
ORD010543,CUST04086,2026-06-14,Completed,17.62,Credit Card
ORD010544,CUST00558,2026-04-01,Completed,101.93,PayPal
ORD010545,CUST04714,2026-03-07,Shipped,45.27,Credit Card
ORD010546,CUST04120,2026-07-11,Cancelled,29.78,Apple Pay
ORD010547,CUST01543,2026-02-05,Cancelled,52.46,PayPal
ORD010548,CUST02383,2026-03-17,Completed,69.74,PayPal
ORD010549,CUST04099,2026-02-19,Cancelled,16.27,PayPal
ORD010550,CUST01008,2026-04-09,Completed,50.08,Debit Card
ORD010551,CUST01282,2026-04-05,Cancelled,48.41,Debit Card
ORD010552,CUST04359,2026-06-30,Completed,19.85,PayPal
ORD010553,CUST00121,2026-07-04,Completed,107.62,Debit Card
ORD010554,CUST04117,2026-05-27,Completed,29.73,PayPal
ORD010555,CUST00905,2026-06-03,Processing,145.81,Apple Pay
ORD010556,CUST00140,2026-04-28,Completed,40.22,PayPal
ORD010557,CUST01816,2026-04-10,Completed,13.4,Debit Card
ORD010558,CUST04302,2026-03-09,Completed,173.16,Apple Pay
ORD010559,CUST04139,2026-04-22,Completed,25.2,Apple Pay
ORD010560,CUST01029,2026-06-20,Completed,39.47,Debit Card
ORD010561,CUST02255,2026-05-07,Shipped,36.47,PayPal
ORD010562,CUST00345,2026-04-05,Processing,41.06,Debit Card
ORD010563,CUST02420,2026-05-02,Completed,67.45,Credit Card
ORD010564,CUST03304,2026-07-05,Shipped,135.85,Debit Card
ORD010565,CUST03236,2026-07-24,Cancelled,14.67,Apple Pay
ORD010566,CUST02595,2026-05-07,Completed,52.66,PayPal
ORD010567,CUST01388,2026-04-13,Processing,124.26,Google Pay
ORD010568,CUST04018,2026-02-28,Processing,62.29,PayPal
ORD010569,CUST00984,2026-02-15,Completed,74.16,Apple Pay
ORD010570,CUST04431,2026-07-15,Shipped,126.64,PayPal
ORD010571,CUST02123,2026-02-09,Cancelled,20.63,Apple Pay
ORD010572,CUST02995,2026-05-21,Processing,67.85,Google Pay
ORD010573,CUST02901,2026-05-01,Completed,106.92,Debit Card
ORD010574,CUST00776,2026-04-15,Completed,82.47,Credit Card
ORD010575,CUST03919,2026-01-09,Processing,39.78,PayPal
ORD010576,CUST04982,2026-03-07,Cancelled,17.19,Google Pay
ORD010577,CUST00736,2026-02-22,Cancelled,73.93,PayPal
ORD010578,CUST01487,2026-07-23,Shipped,40.45,Credit Card
ORD010579,CUST00396,2026-03-22,Shipped,91.48,Credit Card
ORD010580,CUST04779,2026-01-04,Shipped,34.55,Credit Card
ORD010581,CUST02002,2026-05-06,Completed,158.46,Google Pay
ORD010582,CUST03448,2026-05-22,Cancelled,124.4,Credit Card
ORD010583,CUST00364,2026-08-01,Completed,25.05,Credit Card
ORD010584,CUST03288,2026-04-15,Completed,191.56,Credit Card
ORD010585,CUST01855,2026-05-16,Shipped,23.63,Credit Card
ORD010586,CUST04189,2026-04-07,Completed,92.26,Google Pay
ORD010587,CUST04362,2026-07-09,Shipped,50.63,PayPal
ORD010588,CUST00744,2026-06-22,Shipped,55.08,Google Pay
ORD010589,CUST00374,2026-04-02,Cancelled,129.67,Google Pay
ORD010590,CUST04190,2026-07-14,Completed,77.73,Credit Card
ORD010591,CUST04128,2026-07-09,Completed,25.12,Debit Card
ORD010592,CUST03735,2026-03-19,Shipped,41.86,PayPal
ORD010593,CUST04085,2026-03-24,Cancelled,84.24,PayPal
ORD010594,CUST00140,2026-03-11,Completed,127.74,Debit Card
ORD010595,CUST03021,2026-02-05,Shipped,109.34,PayPal
ORD010596,CUST03293,2026-03-25,Cancelled,52.12,Credit Card
ORD010597,CUST01565,2026-05-09,Completed,47.06,Credit Card
ORD010598,CUST00058,2026-07-07,Processing,244.79,Credit Card
ORD010599,CUST03497,2026-07-21,Shipped,113.38,Credit Card
ORD010600,CUST02188,2026-05-21,Completed,52.65,Apple Pay
ORD010601,CUST02949,2026-05-20,Completed,61.8,Credit Card
ORD010602,CUST04474,2026-03-16,Shipped,28.9,Apple Pay
ORD010603,CUST00373,2026-04-10,Completed,47.56,PayPal
ORD010604,CUST03135,2026-05-25,Shipped,40.16,PayPal
ORD010605,CUST01588,2026-06-24,Completed,46.29,Apple Pay
ORD010606,CUST00778,2026-02-22,Shipped,131.6,PayPal
ORD010607,CUST04263,2026-08-09,Completed,24.68,Google Pay
ORD010608,CUST03223,2026-03-08,Processing,52.74,Debit Card
ORD010609,CUST03679,2026-08-09,Shipped,31.11,Google Pay
ORD010610,CUST04680,2026-01-10,Completed,72.13,Apple Pay
ORD010611,CUST02549,2026-02-15,Shipped,155.36,Debit Card
ORD010612,CUST02944,2026-03-24,Completed,99.4,Apple Pay
ORD010613,CUST00999,2026-04-27,Completed,70.53,Credit Card
ORD010614,CUST00560,2026-01-04,Completed,122.39,Debit Card
ORD010615,CUST03344,2026-02-26,Processing,113.34,Apple Pay
ORD010616,CUST03502,2026-02-07,Completed,44.65,Credit Card
ORD010617,CUST04015,2026-05-20,Completed,18.24,PayPal
ORD010618,CUST03679,2026-01-31,Completed,136.31,Apple Pay
ORD010619,CUST04329,2026-05-10,Processing,26.49,Debit Card
ORD010620,CUST04656,2026-05-09,Processing,26.73,PayPal
ORD010621,CUST00921,2026-03-22,Processing,50.07,Apple Pay
ORD010622,CUST01243,2026-01-25,Cancelled,40.13,Apple Pay
ORD010623,CUST00081,2026-01-05,Processing,26.51,PayPal
ORD010624,CUST03621,2026-02-17,Shipped,56.78,Credit Card
ORD010625,CUST02662,2026-05-22,Completed,49.14,Debit Card
ORD010626,CUST04799,2026-02-21,Cancelled,84.66,Credit Card
ORD010627,CUST00541,2026-03-15,Shipped,60.94,Debit Card
ORD010628,CUST01275,2026-05-29,Completed,75.57,PayPal
ORD010629,CUST02786,2026-06-02,Completed,54.28,Credit Card
ORD010630,CUST03487,2026-04-09,Completed,76.14,Google Pay
ORD010631,CUST03158,2026-03-08,Completed,45.13,Google Pay
ORD010632,CUST04718,2026-07-29,Completed,55.18,Apple Pay
ORD010633,CUST02244,2026-04-29,Processing,33.24,Credit Card
ORD010634,CUST03043,2026-06-27,Processing,32.75,Apple Pay
ORD010635,CUST01321,2026-04-13,Cancelled,62.44,Credit Card
ORD010636,CUST02994,2026-02-02,Processing,217.45,Debit Card
ORD010637,CUST02092,2026-05-25,Completed,81.4,Debit Card
ORD010638,CUST04059,2026-07-17,Completed,42.81,PayPal
ORD010639,CUST03026,2026-02-03,Completed,21.56,Google Pay
ORD010640,CUST04155,2026-06-03,Completed,99.05,Google Pay
ORD010641,CUST00479,2026-06-19,Completed,134.88,PayPal
ORD010642,CUST02666,2026-06-08,Cancelled,86.37,PayPal
ORD010643,CUST01757,2026-04-23,Completed,83.05,PayPal
ORD010644,CUST01799,2026-02-20,Completed,22.47,PayPal
ORD010645,CUST04880,2026-08-08,Completed,65.87,Credit Card
ORD010646,CUST03121,2026-02-05,Completed,39.91,PayPal
ORD010647,CUST02988,2026-01-13,Completed,92.64,Apple Pay
ORD010648,CUST02579,2026-03-26,Completed,28.46,PayPal
ORD010649,CUST01027,2026-08-06,Processing,57.39,Credit Card
ORD010650,CUST04474,2026-08-11,Completed,101.97,Google Pay
ORD010651,CUST04668,2026-07-27,Completed,36.42,Google Pay
ORD010652,CUST01955,2026-08-11,Cancelled,46.49,Google Pay
ORD010653,CUST03314,2026-01-13,Completed,110.94,Credit Card
ORD010654,CUST01565,2026-08-10,Completed,207.3,PayPal
ORD010655,CUST00587,2026-02-01,Completed,100.05,Debit Card
ORD010656,CUST04453,2026-05-13,Cancelled,63.54,Google Pay
ORD010657,CUST00685,2026-01-12,Processing,39.13,Google Pay
ORD010658,CUST03269,2026-07-06,Cancelled,51.44,Debit Card
ORD010659,CUST03491,2026-06-18,Processing,95.67,PayPal
ORD010660,CUST00659,2026-02-06,Shipped,42.05,Google Pay
ORD010661,CUST01297,2026-03-09,Cancelled,43.88,PayPal
ORD010662,CUST01526,2026-04-16,Cancelled,24.55,Apple Pay
ORD010663,CUST02083,2026-06-25,Completed,247.97,Debit Card
ORD010664,CUST04608,2026-06-20,Cancelled,118.8,Credit Card
ORD010665,CUST01072,2026-04-03,Completed,45.68,PayPal
ORD010666,CUST02321,2026-02-10,Completed,155.96,Debit Card
ORD010667,CUST02575,2026-02-25,Completed,79.29,Debit Card
ORD010668,CUST00210,2026-03-10,Completed,31.7,Debit Card
ORD010669,CUST00624,2026-01-11,Completed,41.28,Credit Card
ORD010670,CUST01806,2026-08-10,Cancelled,29.8,Google Pay
ORD010671,CUST04269,2026-05-17,Completed,76.63,Apple Pay
ORD010672,CUST03750,2026-04-23,Cancelled,272.64,Google Pay
ORD010673,CUST04543,2026-01-28,Completed,60.07,PayPal
ORD010674,CUST00011,2026-01-22,Completed,38.94,Debit Card
ORD010675,CUST00761,2026-07-22,Processing,53.67,Google Pay
ORD010676,CUST01328,2026-03-26,Cancelled,198.35,Credit Card
ORD010677,CUST01178,2026-01-06,Shipped,102.16,Credit Card
ORD010678,CUST02371,2026-01-26,Completed,67.78,Apple Pay
ORD010679,CUST03609,2026-05-24,Shipped,20.12,Google Pay
ORD010680,CUST00977,2026-01-14,Completed,71.25,Credit Card
ORD010681,CUST02493,2026-02-04,Processing,36.24,Credit Card
ORD010682,CUST02390,2026-02-11,Processing,160.23,Apple Pay
ORD010683,CUST02458,2026-02-22,Completed,30.45,PayPal
ORD010684,CUST03674,2026-04-10,Completed,33.64,Google Pay
ORD010685,CUST02553,2026-05-30,Cancelled,90.29,PayPal
ORD010686,CUST04136,2026-06-30,Completed,63.82,Debit Card
ORD010687,CUST01483,2026-07-13,Cancelled,34.28,PayPal
ORD010688,CUST02311,2026-01-13,Completed,27.83,Credit Card
ORD010689,CUST03742,2026-01-11,Cancelled,217.0,Credit Card
ORD010690,CUST03840,2026-05-20,Shipped,56.81,PayPal
ORD010691,CUST02756,2026-04-07,Shipped,64.95,PayPal
ORD010692,CUST00823,2026-03-27,Completed,65.19,Debit Card
ORD010693,CUST03598,2026-02-22,Processing,16.6,Debit Card
ORD010694,CUST00461,2026-01-09,Shipped,109.54,Google Pay
ORD010695,CUST04313,2026-03-12,Processing,38.87,Credit Card
ORD010696,CUST01741,2026-01-17,Completed,38.64,Google Pay
ORD010697,CUST02125,2026-07-08,Completed,62.56,Google Pay
ORD010698,CUST01445,2026-01-10,Cancelled,13.67,PayPal
ORD010699,CUST03098,2026-06-15,Completed,17.66,Credit Card
ORD010700,CUST04470,2026-05-03,Shipped,108.7,Google Pay
ORD010701,CUST00654,2026-02-08,Cancelled,95.87,PayPal
ORD010702,CUST05000,2026-04-20,Cancelled,34.47,Apple Pay
ORD010703,CUST03542,2026-03-30,Completed,131.64,Debit Card
ORD010704,CUST00744,2026-08-07,Completed,155.76,PayPal
ORD010705,CUST00853,2026-04-04,Cancelled,23.42,PayPal
ORD010706,CUST04927,2026-06-07,Shipped,76.54,Google Pay
ORD010707,CUST01562,2026-04-17,Completed,41.78,PayPal
ORD010708,CUST03946,2026-02-03,Completed,10.88,PayPal
ORD010709,CUST02677,2026-02-02,Shipped,23.92,Google Pay
ORD010710,CUST01319,2026-06-09,Cancelled,77.71,PayPal
ORD010711,CUST00122,2026-01-12,Completed,31.67,Debit Card
ORD010712,CUST04255,2026-03-28,Completed,130.66,Credit Card
ORD010713,CUST03728,2026-04-03,Cancelled,68.69,Google Pay
ORD010714,CUST00307,2026-04-17,Cancelled,266.5,Apple Pay
ORD010715,CUST03983,2026-07-12,Shipped,19.6,Apple Pay
ORD010716,CUST01113,2026-07-31,Completed,199.17,Credit Card
ORD010717,CUST04847,2026-01-10,Processing,128.01,Debit Card
ORD010718,CUST01897,2026-05-05,Processing,53.94,PayPal
ORD010719,CUST04687,2026-01-19,Processing,166.32,Apple Pay
ORD010720,CUST00346,2026-01-23,Cancelled,55.52,PayPal
ORD010721,CUST03912,2026-05-08,Completed,182.04,Debit Card
ORD010722,CUST00149,2026-03-26,Processing,33.85,Google Pay
ORD010723,CUST01040,2026-07-04,Completed,67.73,Credit Card
ORD010724,CUST01391,2026-04-17,Cancelled,56.04,Debit Card
ORD010725,CUST03905,2026-04-09,Completed,24.47,Apple Pay
ORD010726,CUST04877,2026-02-28,Completed,32.45,Apple Pay
ORD010727,CUST00118,2026-08-12,Completed,70.28,Credit Card
ORD010728,CUST00704,2026-07-01,Completed,52.99,Google Pay
ORD010729,CUST04384,2026-03-15,Processing,75.34,Debit Card
ORD010730,CUST02956,2026-01-02,Processing,33.29,Apple Pay
ORD010731,CUST02025,2026-02-17,Cancelled,29.32,Apple Pay
ORD010732,CUST04539,2026-01-06,Completed,40.86,Google Pay
ORD010733,CUST04997,2026-02-12,Cancelled,71.74,Apple Pay
ORD010734,CUST04397,2026-05-25,Shipped,52.08,Apple Pay
ORD010735,CUST04346,2026-05-07,Completed,44.7,PayPal
ORD010736,CUST01958,2026-03-20,Processing,96.88,Credit Card
ORD010737,CUST04782,2026-06-13,Processing,82.46,PayPal
ORD010738,CUST02800,2026-06-01,Shipped,82.84,Apple Pay
ORD010739,CUST00998,2026-05-01,Completed,57.21,Google Pay
ORD010740,CUST00406,2026-04-30,Completed,36.6,Credit Card
ORD010741,CUST02849,2026-07-08,Completed,25.02,Debit Card
ORD010742,CUST00244,2026-01-29,Completed,48.11,Debit Card
ORD010743,CUST02415,2026-03-19,Processing,65.24,Google Pay
ORD010744,CUST03857,2026-02-27,Processing,111.0,Debit Card
ORD010745,CUST01606,2026-07-13,Completed,49.35,PayPal
ORD010746,CUST00433,2026-08-02,Processing,26.37,Apple Pay
ORD010747,CUST04279,2026-06-30,Cancelled,23.36,Debit Card
ORD010748,CUST02807,2026-03-11,Cancelled,69.68,PayPal
ORD010749,CUST01142,2026-01-09,Cancelled,105.55,Credit Card
ORD010750,CUST04127,2026-07-23,Shipped,23.89,Google Pay
ORD010751,CUST03025,2026-06-19,Completed,135.52,Credit Card
ORD010752,CUST01173,2026-02-08,Completed,26.95,Credit Card
ORD010753,CUST03457,2026-07-16,Processing,36.66,PayPal
ORD010754,CUST04198,2026-05-02,Completed,123.61,Debit Card
ORD010755,CUST01096,2026-06-17,Completed,43.04,PayPal
ORD010756,CUST03906,2026-02-28,Shipped,54.59,Debit Card
ORD010757,CUST02853,2026-02-13,Completed,79.59,Apple Pay
ORD010758,CUST02456,2026-03-06,Processing,139.05,Google Pay
ORD010759,CUST03924,2026-07-21,Completed,56.73,Apple Pay
ORD010760,CUST01391,2026-01-11,Cancelled,65.18,Debit Card
ORD010761,CUST04926,2026-04-01,Shipped,53.57,Debit Card
ORD010762,CUST02837,2026-08-03,Completed,22.76,Credit Card
ORD010763,CUST00618,2026-03-25,Processing,148.28,Debit Card
ORD010764,CUST02597,2026-01-05,Shipped,7.77,Credit Card
ORD010765,CUST04387,2026-07-24,Processing,74.56,Credit Card
ORD010766,CUST02470,2026-04-24,Completed,134.68,Google Pay
ORD010767,CUST04277,2026-07-21,Completed,149.83,Debit Card
ORD010768,CUST02703,2026-06-26,Completed,33.75,Apple Pay
ORD010769,CUST03166,2026-06-28,Shipped,79.78,PayPal
ORD010770,CUST00260,2026-06-13,Completed,32.87,Credit Card
ORD010771,CUST03179,2026-04-15,Completed,37.29,PayPal
ORD010772,CUST02292,2026-01-16,Completed,134.29,Credit Card
ORD010773,CUST04431,2026-01-07,Cancelled,63.73,Apple Pay
ORD010774,CUST01047,2026-08-12,Completed,72.44,Credit Card
ORD010775,CUST04367,2026-08-05,Completed,109.94,Google Pay
ORD010776,CUST04058,2026-02-13,Completed,127.51,Credit Card
ORD010777,CUST03212,2026-01-26,Completed,53.16,Debit Card
ORD010778,CUST01408,2026-02-05,Completed,18.83,Google Pay
ORD010779,CUST01401,2026-06-30,Completed,49.05,Credit Card
ORD010780,CUST01010,2026-04-02,Completed,93.03,Credit Card
ORD010781,CUST03407,2026-06-21,Completed,20.18,PayPal
ORD010782,CUST03603,2026-01-12,Completed,42.72,Credit Card
ORD010783,CUST04228,2026-03-31,Shipped,45.32,Google Pay
ORD010784,CUST02816,2026-03-09,Completed,71.21,Credit Card
ORD010785,CUST01745,2026-04-18,Processing,38.59,PayPal
ORD010786,CUST02549,2026-05-31,Completed,62.25,Apple Pay
ORD010787,CUST01546,2026-04-14,Completed,27.01,PayPal
ORD010788,CUST00135,2026-03-29,Completed,84.29,PayPal
ORD010789,CUST04863,2026-04-05,Cancelled,81.33,Credit Card
ORD010790,CUST02860,2026-05-06,Shipped,635.19,Apple Pay
ORD010791,CUST03479,2026-01-30,Completed,29.82,Google Pay
ORD010792,CUST04866,2026-03-04,Completed,45.16,Google Pay
ORD010793,CUST02142,2026-01-03,Completed,151.1,Debit Card
ORD010794,CUST01265,2026-07-27,Completed,19.73,PayPal
ORD010795,CUST01773,2026-06-11,Completed,413.06,PayPal
ORD010796,CUST00165,2026-04-12,Processing,42.63,Debit Card
ORD010797,CUST04421,2026-04-02,Completed,20.64,Credit Card
ORD010798,CUST02988,2026-06-26,Completed,81.66,Google Pay
ORD010799,CUST00620,2026-06-21,Processing,62.74,Google Pay
ORD010800,CUST00231,2026-06-18,Completed,30.02,Debit Card
ORD010801,CUST02781,2026-02-17,Completed,37.96,Debit Card
ORD010802,CUST03152,2026-07-18,Shipped,97.03,Debit Card
ORD010803,CUST01378,2026-01-08,Cancelled,24.07,Apple Pay
ORD010804,CUST01892,2026-05-15,Completed,95.46,PayPal
ORD010805,CUST03753,2026-02-06,Processing,37.86,Google Pay
